year,Lat,Lng,Crime_Count
2001,41.954,-87.708,2
2001,41.954,-87.7054,2
2001,41.954,-87.6801,2
2001,41.954,-87.6547,2
2001,41.954,-87.65,2
2001,41.9541,-87.7721,2
2001,41.9541,-87.702,2
2001,41.9541,-87.6981,2
2001,41.9541,-87.6978,2
2001,41.9541,-87.6922,2
2001,41.9541,-87.6895,2
2001,41.9541,-87.6887,2
2001,41.9541,-87.6777,2
2001,41.9541,-87.6547,2
2001,41.9541,-87.6501,2
2001,41.9541,-87.6478,2
2001,41.9542,-87.7868,2
2001,41.9542,-87.7499,2
2001,41.9542,-87.6861,2
2001,41.9542,-87.6835,2
2001,41.9542,-87.6812,2
2001,41.9542,-87.6804,2
2001,41.9542,-87.6789,2
2001,41.9542,-87.6689,2
2001,41.9542,-87.6668,2
2001,41.9542,-87.6666,2
2001,41.9542,-87.6643,2
2001,41.9543,-87.7867,2
2001,41.9543,-87.777,2
2001,41.9543,-87.7623,2
2001,41.9543,-87.6783,2
2001,41.9543,-87.6765,2
2001,41.9543,-87.6749,2
2001,41.9543,-87.6743,2
2001,41.9543,-87.6724,2
2001,41.9543,-87.6547,2
2001,41.9543,-87.6478,2
2001,41.9544,-87.762,2
2001,41.9544,-87.7229,2
2001,41.9544,-87.6708,2
2001,41.9544,-87.6692,2
2001,41.9544,-87.6676,2
2001,41.9544,-87.6561,2
2001,41.9544,-87.6555,2
2001,41.9544,-87.6542,2
2001,41.9545,-87.7709,2
2001,41.9545,-87.7524,2
2001,41.9545,-87.7494,2
2001,41.9545,-87.7416,2
2001,41.9545,-87.7155,2
2001,41.9545,-87.6644,2
2001,41.9545,-87.6547,2
2001,41.9545,-87.6493,2
2001,41.9546,-87.7755,2
2001,41.9546,-87.7546,2
2001,41.9546,-87.7308,2
2001,41.9546,-87.7294,2
2001,41.9546,-87.7057,2
2001,41.9546,-87.6562,2
2001,41.9546,-87.6546,2
2001,41.9546,-87.6498,2
2001,41.9547,-87.7524,2
2001,41.9547,-87.7253,2
2001,41.9547,-87.6993,2
2001,41.9547,-87.6563,2
2001,41.9548,-87.7512,2
2001,41.9548,-87.7509,2
2001,41.9548,-87.7496,2
2001,41.9548,-87.6794,2
2001,41.9548,-87.6544,2
2001,41.9549,-87.7226,2
2001,41.9549,-87.7165,2
2001,41.9549,-87.6692,2
2001,41.955,-87.7192,2
2001,41.955,-87.718,2
2001,41.955,-87.7033,2
2001,41.955,-87.6753,2
2001,41.955,-87.6544,2
2001,41.955,-87.6496,2
2001,41.9551,-87.773,2
2001,41.9551,-87.7517,2
2001,41.9551,-87.7177,2
2001,41.9552,-87.7586,2
2001,41.9552,-87.6819,2
2001,41.9553,-87.7497,2
2001,41.9553,-87.7266,2
2001,41.9553,-87.7033,2
2001,41.9553,-87.6499,2
2001,41.9554,-87.7286,2
2001,41.9554,-87.7165,2
2001,41.9554,-87.714,2
2001,41.9554,-87.7033,2
2001,41.9554,-87.6994,2
2001,41.9554,-87.6984,2
2001,41.9554,-87.656,2
2001,41.9555,-87.731,2
2001,41.9555,-87.7308,2
2001,41.9555,-87.7294,2
2001,41.9555,-87.7201,2
2001,41.9555,-87.7199,2
2001,41.9555,-87.7147,2
2001,41.9555,-87.7145,2
2001,41.9555,-87.7018,2
2001,41.9555,-87.6535,2
2001,41.9556,-87.7241,2
2001,41.9556,-87.7117,2
2001,41.9556,-87.7088,2
2001,41.9556,-87.707,2
2001,41.9556,-87.7033,2
2001,41.9556,-87.656,2
2001,41.9556,-87.6484,2
2001,41.9557,-87.7278,2
2001,41.9557,-87.7198,2
2001,41.9557,-87.7035,2
2001,41.9557,-87.6692,2
2001,41.9557,-87.6547,2
2001,41.9558,-87.7682,2
2001,41.9558,-87.7168,2
2001,41.9558,-87.715,2
2001,41.9558,-87.7107,2
2001,41.9558,-87.7104,2
2001,41.9558,-87.7079,2
2001,41.9558,-87.6814,2
2001,41.9558,-87.651,2
2001,41.9558,-87.6509,2
2001,41.9558,-87.6487,2
2001,41.9559,-87.762,2
2001,41.9559,-87.7583,2
2001,41.9559,-87.7506,2
2001,41.9559,-87.7475,2
2001,41.9559,-87.7066,2
2001,41.9559,-87.7025,2
2001,41.9559,-87.7004,2
2001,41.9559,-87.6708,2
2001,41.9559,-87.656,2
2001,41.9559,-87.6513,2
2001,41.9559,-87.6507,2
2001,41.956,-87.6997,2
2001,41.956,-87.6838,2
2001,41.956,-87.6692,2
2001,41.956,-87.6506,2
2001,41.9561,-87.7229,2
2001,41.9561,-87.7067,2
2001,41.9561,-87.68,2
2001,41.9561,-87.6796,2
2001,41.9561,-87.6761,2
2001,41.9562,-87.7472,2
2001,41.9562,-87.7193,2
2001,41.9562,-87.68,2
2001,41.9562,-87.6787,2
2001,41.9562,-87.6737,2
2001,41.9563,-87.7339,2
2001,41.9563,-87.7156,2
2001,41.9564,-87.7734,2
2001,41.9564,-87.7465,2
2001,41.9564,-87.6838,2
2001,41.9564,-87.6637,2
2001,41.9564,-87.6563,2
2001,41.9565,-87.7862,2
2001,41.9565,-87.7839,2
2001,41.9565,-87.7046,2
2001,41.9565,-87.7006,2
2001,41.9565,-87.6802,2
2001,41.9565,-87.6693,2
2001,41.9565,-87.6563,2
2001,41.9566,-87.7468,2
2001,41.9566,-87.7153,2
2001,41.9566,-87.6545,2
2001,41.9567,-87.7868,2
2001,41.9567,-87.7295,2
2001,41.9567,-87.7144,2
2001,41.9567,-87.7141,2
2001,41.9567,-87.7114,2
2001,41.9567,-87.7055,2
2001,41.9567,-87.6994,2
2001,41.9567,-87.6563,2
2001,41.9568,-87.7129,2
2001,41.9568,-87.6545,2
2001,41.9569,-87.6994,2
2001,41.9569,-87.6805,2
2001,41.9569,-87.6564,2
2001,41.957,-87.7589,2
2001,41.957,-87.7242,2
2001,41.957,-87.7193,2
2001,41.957,-87.7178,2
2001,41.9571,-87.7502,2
2001,41.9571,-87.7132,2
2001,41.9572,-87.749,2
2001,41.9572,-87.7245,2
2001,41.9572,-87.7168,2
2001,41.9572,-87.6545,2
2001,41.9573,-87.7758,2
2001,41.9573,-87.7156,2
2001,41.9573,-87.7141,2
2001,41.9573,-87.6693,2
2001,41.9573,-87.6536,2
2001,41.9574,-87.7682,2
2001,41.9574,-87.7315,2
2001,41.9574,-87.7276,2
2001,41.9574,-87.7118,2
2001,41.9574,-87.7083,2
2001,41.9575,-87.752,2
2001,41.9575,-87.7292,2
2001,41.9575,-87.7243,2
2001,41.9575,-87.7219,2
2001,41.9575,-87.7181,2
2001,41.9575,-87.7156,2
2001,41.9575,-87.7062,2
2001,41.9575,-87.7052,2
2001,41.9575,-87.679,2
2001,41.9576,-87.7295,2
2001,41.9576,-87.7141,2
2001,41.9576,-87.7114,2
2001,41.9576,-87.6884,2
2001,41.9576,-87.6872,2
2001,41.9577,-87.7476,2
2001,41.9577,-87.7095,2
2001,41.9577,-87.7071,2
2001,41.9577,-87.7046,2
2001,41.9577,-87.6564,2
2001,41.9578,-87.7507,2
2001,41.9578,-87.7499,2
2001,41.9578,-87.7311,2
2001,41.9578,-87.701,2
2001,41.9578,-87.684,2
2001,41.9578,-87.6838,2
2001,41.9578,-87.6729,2
2001,41.9578,-87.6545,2
2001,41.9578,-87.6528,2
2001,41.9579,-87.7731,2
2001,41.9579,-87.7144,2
2001,41.9579,-87.7046,2
2001,41.9579,-87.7034,2
2001,41.9579,-87.6564,2
2001,41.958,-87.6985,2
2001,41.958,-87.6736,2
2001,41.958,-87.6693,2
2001,41.958,-87.6545,2
2001,41.958,-87.6495,2
2001,41.958,-87.6479,2
2001,41.9581,-87.7476,2
2001,41.9581,-87.686,2
2001,41.9582,-87.7796,2
2001,41.9582,-87.7343,2
2001,41.9582,-87.653,2
2001,41.9584,-87.7527,2
2001,41.9584,-87.7292,2
2001,41.9584,-87.7218,2
2001,41.9585,-87.7524,2
2001,41.9585,-87.7446,2
2001,41.9585,-87.7295,2
2001,41.9585,-87.7126,2
2001,41.9585,-87.6564,2
2001,41.9586,-87.7606,2
2001,41.9586,-87.7596,2
2001,41.9586,-87.7019,2
2001,41.9587,-87.7744,2
2001,41.9587,-87.7554,2
2001,41.9587,-87.753,2
2001,41.9587,-87.7343,2
2001,41.9587,-87.7311,2
2001,41.9587,-87.7292,2
2001,41.9588,-87.7311,2
2001,41.9588,-87.7269,2
2001,41.9588,-87.7252,2
2001,41.9588,-87.7129,2
2001,41.9588,-87.6851,2
2001,41.9588,-87.6818,2
2001,41.9589,-87.7584,2
2001,41.9589,-87.7501,2
2001,41.9589,-87.734,2
2001,41.9589,-87.7132,2
2001,41.9589,-87.6776,2
2001,41.959,-87.7842,2
2001,41.959,-87.7253,2
2001,41.959,-87.7243,2
2001,41.959,-87.7007,2
2001,41.959,-87.6465,2
2001,41.9591,-87.7276,2
2001,41.9591,-87.6888,2
2001,41.9592,-87.7312,2
2001,41.9592,-87.6545,2
2001,41.9593,-87.7532,2
2001,41.9593,-87.7271,2
2001,41.9593,-87.7207,2
2001,41.9593,-87.7194,2
2001,41.9593,-87.7,2
2001,41.9593,-87.6725,2
2001,41.9593,-87.6537,2
2001,41.9594,-87.7744,2
2001,41.9594,-87.7532,2
2001,41.9594,-87.7252,2
2001,41.9594,-87.7172,2
2001,41.9594,-87.7157,2
2001,41.9594,-87.7128,2
2001,41.9594,-87.6902,2
2001,41.9595,-87.7295,2
2001,41.9595,-87.7109,2
2001,41.9595,-87.7071,2
2001,41.9595,-87.7035,2
2001,41.9595,-87.6986,2
2001,41.9595,-87.6888,2
2001,41.9595,-87.6539,2
2001,41.9596,-87.7545,2
2001,41.9596,-87.7355,2
2001,41.9596,-87.6983,2
2001,41.9596,-87.6876,2
2001,41.9331,-87.7591,2
2001,41.9331,-87.7566,2
2001,41.9331,-87.7543,2
2001,41.9331,-87.7232,2
2001,41.9331,-87.7162,2
2001,41.9331,-87.7143,2
2001,41.9331,-87.7113,2
2001,41.9331,-87.7049,2
2001,41.9331,-87.6662,2
2001,41.9332,-87.75,2
2001,41.9332,-87.71,2
2001,41.9332,-87.6701,2
2001,41.9332,-87.6697,2
2001,41.9332,-87.661,2
2001,41.9332,-87.6589,2
2001,41.9332,-87.6332,2
2001,41.9333,-87.7881,2
2001,41.9333,-87.7052,2
2001,41.9333,-87.663,2
2001,41.9333,-87.6412,2
2001,41.9334,-87.7546,2
2001,41.9334,-87.7507,2
2001,41.9334,-87.7367,2
2001,41.9334,-87.7355,2
2001,41.9334,-87.7147,2
2001,41.9334,-87.7,2
2001,41.9334,-87.6798,2
2001,41.9334,-87.678,2
2001,41.9334,-87.6686,2
2001,41.9334,-87.6601,2
2001,41.9334,-87.656,2
2001,41.9334,-87.6538,2
2001,41.9335,-87.7677,2
2001,41.9335,-87.7476,2
2001,41.9335,-87.7411,2
2001,41.9335,-87.741,2
2001,41.9335,-87.7257,2
2001,41.9335,-87.7248,2
2001,41.9335,-87.7015,2
2001,41.9335,-87.6665,2
2001,41.9335,-87.6661,2
2001,41.9336,-87.7244,2
2001,41.9336,-87.711,2
2001,41.9336,-87.6906,2
2001,41.9336,-87.6881,2
2001,41.9336,-87.6604,2
2001,41.9336,-87.6426,2
2001,41.9337,-87.7735,2
2001,41.9337,-87.765,2
2001,41.9337,-87.7616,2
2001,41.9337,-87.7613,2
2001,41.9337,-87.73,2
2001,41.9337,-87.7284,2
2001,41.9337,-87.7272,2
2001,41.9337,-87.7223,2
2001,41.9337,-87.7152,2
2001,41.9337,-87.7128,2
2001,41.9337,-87.7106,2
2001,41.9337,-87.7076,2
2001,41.9337,-87.7073,2
2001,41.9337,-87.7071,2
2001,41.9337,-87.7027,2
2001,41.9337,-87.6927,2
2001,41.9337,-87.678,2
2001,41.9337,-87.6458,2
2001,41.9337,-87.6447,2
2001,41.9338,-87.7043,2
2001,41.9338,-87.7009,2
2001,41.9338,-87.6468,2
2001,41.9339,-87.7637,2
2001,41.9339,-87.691,2
2001,41.9339,-87.6905,2
2001,41.9339,-87.6869,2
2001,41.9339,-87.6783,2
2001,41.9339,-87.6662,2
2001,41.9339,-87.6456,2
2001,41.934,-87.761,2
2001,41.934,-87.7553,2
2001,41.934,-87.7245,2
2001,41.934,-87.7159,2
2001,41.934,-87.7158,2
2001,41.934,-87.7076,2
2001,41.934,-87.7051,2
2001,41.934,-87.704,2
2001,41.934,-87.7027,2
2001,41.934,-87.6955,2
2001,41.934,-87.6954,2
2001,41.934,-87.6953,2
2001,41.934,-87.6613,2
2001,41.934,-87.6461,2
2001,41.934,-87.6457,2
2001,41.9341,-87.7211,2
2001,41.9341,-87.721,2
2001,41.9341,-87.7148,2
2001,41.9341,-87.711,2
2001,41.9341,-87.7064,2
2001,41.9341,-87.7024,2
2001,41.9341,-87.6963,2
2001,41.9341,-87.6923,2
2001,41.9342,-87.7595,2
2001,41.9342,-87.7576,2
2001,41.9342,-87.7466,2
2001,41.9342,-87.7272,2
2001,41.9342,-87.7156,2
2001,41.9342,-87.7151,2
2001,41.9342,-87.7148,2
2001,41.9342,-87.6811,2
2001,41.9342,-87.6638,2
2001,41.9343,-87.7662,2
2001,41.9343,-87.7542,2
2001,41.9343,-87.7497,2
2001,41.9343,-87.7404,2
2001,41.9343,-87.7392,2
2001,41.9343,-87.7272,2
2001,41.9343,-87.7163,2
2001,41.9343,-87.7108,2
2001,41.9343,-87.6963,2
2001,41.9343,-87.6951,2
2001,41.9343,-87.6832,2
2001,41.9343,-87.6829,2
2001,41.9343,-87.678,2
2001,41.9343,-87.6444,2
2001,41.9344,-87.737,2
2001,41.9344,-87.7319,2
2001,41.9344,-87.7307,2
2001,41.9344,-87.7272,2
2001,41.9344,-87.7146,2
2001,41.9344,-87.7024,2
2001,41.9344,-87.678,2
2001,41.9344,-87.6659,2
2001,41.9344,-87.6405,2
2001,41.9345,-87.8051,2
2001,41.9345,-87.793,2
2001,41.9345,-87.7409,2
2001,41.9345,-87.7188,2
2001,41.9345,-87.716,2
2001,41.9345,-87.691,2
2001,41.9345,-87.6815,2
2001,41.9345,-87.6444,2
2001,41.9346,-87.797,2
2001,41.9346,-87.7735,2
2001,41.9346,-87.7469,2
2001,41.9346,-87.7453,2
2001,41.9346,-87.737,2
2001,41.9346,-87.735,2
2001,41.9346,-87.7316,2
2001,41.9346,-87.7303,2
2001,41.9346,-87.7201,2
2001,41.9346,-87.7167,2
2001,41.9346,-87.7105,2
2001,41.9346,-87.7027,2
2001,41.9346,-87.6963,2
2001,41.9346,-87.6815,2
2001,41.9346,-87.6686,2
2001,41.9346,-87.6683,2
2001,41.9346,-87.6516,2
2001,41.9346,-87.65,2
2001,41.9346,-87.6489,2
2001,41.9346,-87.6479,2
2001,41.9347,-87.765,2
2001,41.9347,-87.7567,2
2001,41.9347,-87.7409,2
2001,41.9347,-87.738,2
2001,41.9347,-87.7232,2
2001,41.9347,-87.7147,2
2001,41.9347,-87.7027,2
2001,41.9347,-87.7024,2
2001,41.9347,-87.6457,2
2001,41.9347,-87.6444,2
2001,41.9348,-87.7662,2
2001,41.9348,-87.7176,2
2001,41.9348,-87.717,2
2001,41.9348,-87.7052,2
2001,41.9348,-87.704,2
2001,41.9348,-87.6927,2
2001,41.9348,-87.6919,2
2001,41.9348,-87.6819,2
2001,41.9348,-87.6783,2
2001,41.9349,-87.7735,2
2001,41.9349,-87.7613,2
2001,41.9349,-87.7597,2
2001,41.9349,-87.7493,2
2001,41.9349,-87.7469,2
2001,41.9349,-87.7272,2
2001,41.9349,-87.7172,2
2001,41.9349,-87.7116,2
2001,41.9349,-87.6978,2
2001,41.9349,-87.6951,2
2001,41.9349,-87.693,2
2001,41.9349,-87.6517,2
2001,41.9349,-87.6444,2
2001,41.935,-87.769,2
2001,41.935,-87.7665,2
2001,41.935,-87.7521,2
2001,41.935,-87.7248,2
2001,41.935,-87.6979,2
2001,41.935,-87.6748,2
2001,41.935,-87.667,2
2001,41.9351,-87.7711,2
2001,41.9351,-87.7466,2
2001,41.9351,-87.7463,2
2001,41.9351,-87.7171,2
2001,41.9351,-87.7142,2
2001,41.9351,-87.6647,2
2001,41.9351,-87.6466,2
2001,41.9352,-87.8065,2
2001,41.9352,-87.7177,2
2001,41.9352,-87.7173,2
2001,41.9352,-87.7086,2
2001,41.9352,-87.649,2
2001,41.9352,-87.6478,2
2001,41.9353,-87.7857,2
2001,41.9353,-87.7564,2
2001,41.9353,-87.7487,2
2001,41.9353,-87.743,2
2001,41.9353,-87.7256,2
2001,41.9353,-87.7233,2
2001,41.9353,-87.7112,2
2001,41.9353,-87.6825,2
2001,41.9353,-87.6522,2
2001,41.9353,-87.6501,2
2001,41.9353,-87.6382,2
2001,41.9354,-87.769,2
2001,41.9354,-87.7653,2
2001,41.9354,-87.7233,2
2001,41.9354,-87.7089,2
2001,41.9354,-87.7074,2
2001,41.9354,-87.6951,2
2001,41.9354,-87.6784,2
2001,41.9354,-87.6589,2
2001,41.9354,-87.6459,2
2001,41.9355,-87.7801,2
2001,41.9355,-87.776,2
2001,41.9355,-87.7272,2
2001,41.9355,-87.7195,2
2001,41.9355,-87.7165,2
2001,41.9355,-87.7152,2
2001,41.9355,-87.7049,2
2001,41.9355,-87.6964,2
2001,41.9355,-87.6501,2
2001,41.9355,-87.6454,2
2001,41.9355,-87.6408,2
2001,41.9355,-87.6395,2
2001,41.9356,-87.7723,2
2001,41.9356,-87.7456,2
2001,41.9356,-87.7453,2
2001,41.9356,-87.7445,2
2001,41.9356,-87.7263,2
2001,41.9356,-87.725,2
2001,41.9356,-87.7208,2
2001,41.9356,-87.7027,2
2001,41.9356,-87.6954,2
2001,41.9356,-87.659,2
2001,41.9356,-87.6473,2
2001,41.9356,-87.647,2
2001,41.9357,-87.7469,2
2001,41.9357,-87.7453,2
2001,41.9357,-87.7383,2
2001,41.9357,-87.7166,2
2001,41.9357,-87.6444,2
2001,41.9358,-87.7577,2
2001,41.9358,-87.7491,2
2001,41.9358,-87.7165,2
2001,41.9358,-87.7161,2
2001,41.9358,-87.715,2
2001,41.9358,-87.7113,2
2001,41.9358,-87.7101,2
2001,41.9358,-87.7074,2
2001,41.9358,-87.7042,2
2001,41.9358,-87.7027,2
2001,41.9358,-87.6987,2
2001,41.9358,-87.6838,2
2001,41.9358,-87.6796,2
2001,41.9358,-87.663,2
2001,41.9358,-87.6493,2
2001,41.9359,-87.6967,2
2001,41.9359,-87.693,2
2001,41.9359,-87.6781,2
2001,41.9359,-87.6743,2
2001,41.9359,-87.671,2
2001,41.936,-87.7605,2
2001,41.936,-87.7214,2
2001,41.936,-87.6846,2
2001,41.936,-87.683,2
2001,41.936,-87.6652,2
2001,41.936,-87.659,2
2001,41.936,-87.6444,2
2001,41.9361,-87.7933,2
2001,41.9361,-87.7592,2
2001,41.9361,-87.7569,2
2001,41.9361,-87.7534,2
2001,41.9361,-87.7469,2
2001,41.9361,-87.7192,2
2001,41.9361,-87.7191,2
2001,41.9361,-87.6736,2
2001,41.9361,-87.6726,2
2001,41.9361,-87.6568,2
2001,41.9361,-87.6566,2
2001,41.9361,-87.6441,2
2001,41.9362,-87.7992,2
2001,41.9362,-87.7946,2
2001,41.9362,-87.743,2
2001,41.9362,-87.7351,2
2001,41.9362,-87.7215,2
2001,41.9362,-87.7145,2
2001,41.9362,-87.6687,2
2001,41.9362,-87.6638,2
2001,41.9362,-87.6538,2
2001,41.9363,-87.8037,2
2001,41.9363,-87.793,2
2001,41.9363,-87.7857,2
2001,41.9363,-87.7748,2
2001,41.9363,-87.7666,2
2001,41.9363,-87.7251,2
2001,41.9363,-87.6839,2
2001,41.9363,-87.6642,2
2001,41.9363,-87.6614,2
2001,41.9363,-87.6581,2
2001,41.9363,-87.6579,2
2001,41.9363,-87.6479,2
2001,41.9364,-87.7869,2
2001,41.9364,-87.7629,2
2001,41.9364,-87.7466,2
2001,41.9364,-87.735,2
2001,41.9364,-87.7293,2
2001,41.9364,-87.727,2
2001,41.9364,-87.7221,2
2001,41.9364,-87.6854,2
2001,41.9364,-87.6836,2
2001,41.9364,-87.6493,2
2001,41.9365,-87.7905,2
2001,41.9365,-87.7675,2
2001,41.9365,-87.7469,2
2001,41.9365,-87.7273,2
2001,41.9365,-87.725,2
2001,41.9365,-87.722,2
2001,41.9365,-87.7194,2
2001,41.9365,-87.7157,2
2001,41.9365,-87.7065,2
2001,41.9365,-87.6993,2
2001,41.9365,-87.6985,2
2001,41.9365,-87.6489,2
2001,41.9365,-87.6408,2
2001,41.9366,-87.7836,2
2001,41.9366,-87.7736,2
2001,41.9366,-87.7692,2
2001,41.9366,-87.7687,2
2001,41.9366,-87.768,2
2001,41.9366,-87.7469,2
2001,41.9366,-87.7371,2
2001,41.9366,-87.7248,2
2001,41.9366,-87.7184,2
2001,41.9366,-87.7141,2
2001,41.9366,-87.7074,2
2001,41.9366,-87.6966,2
2001,41.9366,-87.6964,2
2001,41.9366,-87.6455,2
2001,41.9366,-87.643,2
2001,41.9367,-87.786,2
2001,41.9367,-87.7594,2
2001,41.9367,-87.7234,2
2001,41.9367,-87.723,2
2001,41.9367,-87.701,2
2001,41.9368,-87.7906,2
2001,41.9368,-87.7714,2
2001,41.9368,-87.7702,2
2001,41.9368,-87.7678,2
2001,41.9368,-87.7549,2
2001,41.9368,-87.7433,2
2001,41.9368,-87.7361,2
2001,41.9368,-87.7138,2
2001,41.9369,-87.7641,2
2001,41.9369,-87.7149,2
2001,41.9369,-87.7014,2
2001,41.9369,-87.6949,2
2001,41.9369,-87.6679,2
2001,41.9369,-87.6587,2
2001,41.937,-87.7257,2
2001,41.937,-87.6937,2
2001,41.9371,-87.7461,2
2001,41.9371,-87.7314,2
2001,41.9371,-87.7306,2
2001,41.9371,-87.73,2
2001,41.9371,-87.7187,2
2001,41.9371,-87.7175,2
2001,41.9371,-87.7123,2
2001,41.9371,-87.685,2
2001,41.9371,-87.6696,2
2001,41.9371,-87.6614,2
2001,41.9371,-87.659,2
2001,41.9372,-87.7724,2
2001,41.9372,-87.721,2
2001,41.9372,-87.6744,2
2001,41.9372,-87.6493,2
2001,41.9373,-87.8069,2
2001,41.9373,-87.7687,2
2001,41.9373,-87.7347,2
2001,41.9373,-87.7319,2
2001,41.9373,-87.7315,2
2001,41.9373,-87.7028,2
2001,41.9374,-87.7818,2
2001,41.9374,-87.7772,2
2001,41.9374,-87.7751,2
2001,41.9374,-87.7273,2
2001,41.9374,-87.716,2
2001,41.9374,-87.7074,2
2001,41.9374,-87.683,2
2001,41.9374,-87.6539,2
2001,41.9375,-87.7298,2
2001,41.9375,-87.7225,2
2001,41.9375,-87.7184,2
2001,41.9375,-87.7175,2
2001,41.9375,-87.7172,2
2001,41.9375,-87.7126,2
2001,41.9376,-87.7829,2
2001,41.9376,-87.7675,2
2001,41.9376,-87.7614,2
2001,41.9376,-87.7606,2
2001,41.9376,-87.743,2
2001,41.9376,-87.7371,2
2001,41.9376,-87.7298,2
2001,41.9376,-87.7253,2
2001,41.9376,-87.7216,2
2001,41.9376,-87.7175,2
2001,41.9376,-87.716,2
2001,41.9376,-87.7138,2
2001,41.9376,-87.6955,2
2001,41.9376,-87.6432,2
2001,41.9376,-87.6403,2
2001,41.9376,-87.6393,2
2001,41.9376,-87.6385,2
2001,41.9377,-87.8345,2
2001,41.9377,-87.756,2
2001,41.9377,-87.7554,2
2001,41.9377,-87.7219,2
2001,41.9377,-87.716,2
2001,41.9377,-87.7135,2
2001,41.9377,-87.7123,2
2001,41.9377,-87.6833,2
2001,41.9377,-87.6481,2
2001,41.9377,-87.6475,2
2001,41.9377,-87.6442,2
2001,41.9378,-87.7688,2
2001,41.9378,-87.7509,2
2001,41.9378,-87.7393,2
2001,41.9378,-87.7261,2
2001,41.9378,-87.7163,2
2001,41.9378,-87.7135,2
2001,41.9378,-87.6809,2
2001,41.9378,-87.6808,2
2001,41.9378,-87.669,2
2001,41.9378,-87.6566,2
2001,41.9378,-87.6487,2
2001,41.9378,-87.6456,2
2001,41.9379,-87.8259,2
2001,41.9379,-87.8228,2
2001,41.9379,-87.8132,2
2001,41.9379,-87.8119,2
2001,41.9379,-87.8078,2
2001,41.9379,-87.8069,2
2001,41.9379,-87.804,2
2001,41.9379,-87.7535,2
2001,41.9379,-87.7433,2
2001,41.9379,-87.7234,2
2001,41.9379,-87.7217,2
2001,41.9379,-87.6789,2
2001,41.938,-87.8193,2
2001,41.938,-87.8171,2
2001,41.938,-87.7981,2
2001,41.938,-87.7961,2
2001,41.938,-87.759,2
2001,41.938,-87.7522,2
2001,41.938,-87.749,2
2001,41.938,-87.747,2
2001,41.938,-87.7393,2
2001,41.938,-87.7319,2
2001,41.938,-87.7217,2
2001,41.938,-87.7175,2
2001,41.938,-87.6704,2
2001,41.938,-87.6687,2
2001,41.9381,-87.8092,2
2001,41.9381,-87.809,2
2001,41.9381,-87.8068,2
2001,41.9381,-87.8047,2
2001,41.9381,-87.7909,2
2001,41.9381,-87.7666,2
2001,41.9381,-87.7663,2
2001,41.9381,-87.7627,2
2001,41.9381,-87.7467,2
2001,41.9381,-87.7225,2
2001,41.9381,-87.722,2
2001,41.9381,-87.6445,2
2001,41.9381,-87.6396,2
2001,41.9382,-87.8032,2
2001,41.9382,-87.8003,2
2001,41.9382,-87.7987,2
2001,41.9382,-87.7885,2
2001,41.9382,-87.7853,2
2001,41.9382,-87.7836,2
2001,41.9382,-87.7454,2
2001,41.9382,-87.6976,2
2001,41.9382,-87.6931,2
2001,41.9382,-87.6574,2
2001,41.9382,-87.6554,2
2001,41.9382,-87.6537,2
2001,41.9383,-87.8188,2
2001,41.9383,-87.7943,2
2001,41.9383,-87.7933,2
2001,41.9383,-87.7907,2
2001,41.9383,-87.7859,2
2001,41.9383,-87.7816,2
2001,41.9383,-87.7788,2
2001,41.9383,-87.7298,2
2001,41.9383,-87.7261,2
2001,41.9383,-87.7228,2
2001,41.9383,-87.6578,2
2001,41.9384,-87.7883,2
2001,41.9384,-87.7702,2
2001,41.9384,-87.7689,2
2001,41.9384,-87.7682,2
2001,41.9384,-87.7617,2
2001,41.9384,-87.7455,2
2001,41.9384,-87.7225,2
2001,41.9384,-87.7111,2
2001,41.9384,-87.6954,2
2001,41.9384,-87.6897,2
2001,41.9384,-87.6782,2
2001,41.9384,-87.6591,2
2001,41.9384,-87.6542,2
2001,41.9384,-87.6445,2
2001,41.9384,-87.6442,2
2001,41.9385,-87.8069,2
2001,41.9385,-87.7843,2
2001,41.9385,-87.7839,2
2001,41.9385,-87.7775,2
2001,41.9385,-87.7673,2
2001,41.9385,-87.7649,2
2001,41.9385,-87.7608,2
2001,41.9385,-87.7455,2
2001,41.9385,-87.7396,2
2001,41.9385,-87.7163,2
2001,41.9385,-87.6563,2
2001,41.9385,-87.6554,2
2001,41.9385,-87.6469,2
2001,41.9386,-87.8069,2
2001,41.9386,-87.7766,2
2001,41.9386,-87.7733,2
2001,41.9386,-87.7713,2
2001,41.9386,-87.7695,2
2001,41.9386,-87.758,2
2001,41.9386,-87.757,2
2001,41.9386,-87.7233,2
2001,41.9386,-87.7135,2
2001,41.9386,-87.7003,2
2001,41.9386,-87.6986,2
2001,41.9386,-87.6768,2
2001,41.9386,-87.6674,2
2001,41.9386,-87.6579,2
2001,41.9386,-87.6428,2
2001,41.9386,-87.6418,2
2001,41.9387,-87.7655,2
2001,41.9387,-87.7641,2
2001,41.9387,-87.7541,2
2001,41.9387,-87.7519,2
2001,41.9387,-87.7513,2
2001,41.9387,-87.7499,2
2001,41.9387,-87.7492,2
2001,41.9387,-87.7229,2
2001,41.9387,-87.7172,2
2001,41.9387,-87.6858,2
2001,41.9387,-87.6815,2
2001,41.9387,-87.6809,2
2001,41.9387,-87.6442,2
2001,41.9388,-87.7595,2
2001,41.9388,-87.758,2
2001,41.9388,-87.7578,2
2001,41.9388,-87.7538,2
2001,41.9388,-87.7519,2
